 ITERATION:            1           1
  0.117560133       3.97885730E-03
   5.47416098E-02   1.13979429E-02
   6.85515553E-02   1.51523836E-02
   1.05056213E-02   4.81696352E-02
  0.331004143       6.04926869E-02
 GA ERROR IS   1.87630933E-02
 ITERATION:            7           1
   2.93977000E-02   1.33508456E-05
   8.87829289E-02   2.56034509E-05
   1.72152463E-02   5.76609636E-05
   2.65398738E-03   1.38880510E-04
   4.11222037E-03   2.46692740E-04
   4.08461913E-02   4.94079024E-04
   9.84610543E-02   5.59521199E-04
   1.60270315E-02   1.47657492E-03
   7.45988637E-02   3.76395974E-03
   9.92518887E-02   6.13250211E-03
   9.45587903E-02   1.23205557E-02
   4.14003767E-02   2.86763310E-02
   2.28847582E-02   4.22012284E-02
  0.288457453       6.60473257E-02
 GA ERROR IS   1.16158789E-02
 ITERATION:            8           1
   2.81472094E-02   9.89925684E-06
   2.81747822E-02   2.55122231E-05
   6.13685995E-02   4.06700638E-05
   1.82655151E-03   1.04288607E-04
   6.80378219E-03   1.46451071E-04
   5.44988438E-02   3.14633449E-04
   9.33888704E-02   6.46465633E-04
   5.48994765E-02   1.49604084E-03
   6.38500005E-02   3.66947195E-03
   1.47309136E-02   7.48751452E-03
  0.101385333       7.68592954E-03
   8.45271498E-02   1.56092327E-02
   2.19086483E-02   3.92314941E-02
  0.311377943       6.02312163E-02
 GA ERROR IS   1.52628366E-02
 ITERATION:            9           1
   5.45870699E-02   1.68088045E-05
   1.87151190E-02   3.02014741E-05
   4.92267236E-02   4.06243635E-05
   1.23007130E-02   1.05601175E-04
   5.63104786E-02   1.89146056E-04
   5.00300638E-02   4.51739354E-04
   8.34775157E-03   8.39619024E-04
   8.08649436E-02   1.32213742E-03
   1.30856792E-02   2.28427770E-03
  0.179637849       6.45604869E-03
   7.02966526E-02   1.30593516E-02
   5.53219998E-03   2.75185704E-02
   3.03808209E-02   3.11499219E-02
  0.313712806       6.41173720E-02
 GA ERROR IS   1.81521494E-02
 ITERATION:           10           1
   1.33917853E-02   1.12238858E-05
   1.37475636E-02   2.37134245E-05
   3.64709496E-02   4.88311380E-05
   7.91518018E-02   1.29761567E-04
   2.83846911E-02   2.52752478E-04
   1.71984471E-02   3.12065677E-04
   1.43319257E-02   6.60842052E-04
   8.63698497E-02   1.73238572E-03
   9.43236947E-02   2.79705832E-03
   1.92051567E-02   6.53777784E-03
  0.118884683       1.33270836E-02
   3.05533409E-02   1.90542024E-02
   3.82285416E-02   3.90992537E-02
  0.324158132       7.02349544E-02
 GA ERROR IS   1.38115864E-02
 ITERATION:           11           1
   5.81604522E-03   1.39471804E-05
   8.04861039E-02   1.86732832E-05
   4.91375923E-02   6.59737561E-05
   3.43129262E-02   1.18115946E-04
   1.54403904E-02   1.70267042E-04
   6.60367217E-03   3.29000759E-04
   8.69009420E-02   7.29215506E-04
   5.00443019E-02   1.24450237E-03
   5.64758033E-02   2.40057241E-03
   4.24447246E-02   5.28195873E-03
  0.118452273       9.76458564E-03
   7.26825967E-02   2.28549819E-02
   7.29217827E-02   4.62875739E-02
  0.252237260       6.59079254E-02
 GA ERROR IS   7.07948999E-03
 ITERATION:           12           1
   5.53962179E-02   1.24278258E-05
   2.63862107E-02   1.90928349E-05
   4.72681178E-03   4.17339616E-05
   5.13110533E-02   7.51180560E-05
   1.13131488E-02   1.73440028E-04
   6.10718057E-02   2.75856146E-04
   2.68686265E-02   6.02417975E-04
  0.125120968       1.71877118E-03
   5.65599948E-02   3.42225027E-03
   1.02099935E-02   3.99211003E-03
   9.38505158E-02   1.10411765E-02
   8.10479447E-02   2.14504674E-02
   1.82162579E-02   5.51894233E-02
  0.304849446       6.05343804E-02
 GA ERROR IS   9.23092477E-03
 ITERATION:           13           1
   4.59998026E-02   1.25110937E-05
   2.46609468E-02   2.11544284E-05
   1.16556128E-02   6.72662063E-05
   4.54035103E-02   9.57210796E-05
   1.20372362E-02   2.37491739E-04
   9.82109457E-02   3.64348118E-04
   2.24605557E-02   5.51979057E-04
   1.76307168E-02   1.55374606E-03
   5.76516017E-02   2.65610870E-03
  0.172295675       5.68241626E-03
   3.65540758E-02   7.45737553E-03
   3.06906682E-02   2.55387705E-02
   6.31724596E-02   4.95759062E-02
  0.276762277       5.82245104E-02
 GA ERROR IS   1.12654082E-02
 ITERATION:           13           2
   7.67090395E-02   1.37307679E-05
   1.15933446E-02   1.99572332E-05
   1.65671739E-03   7.14913185E-05
   6.62422106E-02   1.35122304E-04
   7.04514049E-03   2.11664636E-04
   4.95591797E-02   5.20725094E-04
   2.59038880E-02   6.44576096E-04
   5.71724214E-02   1.50131958E-03
  0.109042063       3.59813333E-03
   6.55437782E-02   7.80703453E-03
   5.41517101E-02   1.05628194E-02
   5.09733818E-02   2.34328769E-02
   2.52339914E-02   5.55852391E-02
  0.324686706       6.95553347E-02
 GA ERROR IS   1.74666941E-02
 ITERATION:           13           3
   7.42363855E-02   1.63378481E-05
   1.36586782E-02   2.76159026E-05
   5.26051829E-03   6.06382673E-05
   2.67346879E-03   1.00471196E-04
   8.01746100E-02   1.57404516E-04
   8.94565228E-03   4.50611638E-04
   7.86858499E-02   6.79804594E-04
   1.29081914E-02   1.58673374E-03
   9.34448373E-03   2.95319804E-03
   9.44543853E-02   4.33108257E-03
  0.128472999       9.13990196E-03
   6.97088465E-02   2.19782256E-02
   5.42360097E-02   4.11537066E-02
  0.304186970       7.10265562E-02
 GA ERROR IS   8.99316650E-03
 ITERATION:           14           1
   1.00671649E-02   1.12963835E-05
   6.52753934E-03   3.58230063E-05
   8.98503587E-02   4.85179153E-05
   1.34249059E-02   8.17039181E-05
   1.51937418E-02   1.72247383E-04
   1.21445060E-02   4.62905213E-04
   3.41711268E-02   6.97852811E-04
   9.81976762E-02   1.05047773E-03
   5.41972630E-02   3.37128760E-03
  0.131026238       7.11856084E-03
   5.51807061E-02   1.48763191E-02
   1.55453309E-02   2.04881243E-02
   1.50998617E-02   4.07786742E-02
  0.367977113       6.24419488E-02
 GA ERROR IS   1.57739576E-02
 ITERATION:           15           1
   4.68311869E-02   1.23801456E-05
   1.13597214E-02   2.10701455E-05
   6.87946677E-02   6.78975848E-05
   1.09999832E-02   7.73039574E-05
   2.18204912E-02   1.42692705E-04
   9.48480982E-03   3.70737514E-04
   9.08060670E-02   8.90339492E-04
   2.36087553E-02   1.46169472E-03
   7.03550652E-02   2.31496477E-03
   7.97215179E-02   3.99705721E-03
   1.81227792E-02   9.05163959E-03
  0.127401665       1.92055721E-02
  0.180511326       5.35919443E-02
  0.171716616       6.48471043E-02
 GA ERROR IS   8.05770326E-03
 ITERATION:           16           1
   7.76445121E-03   1.64407411E-05
   6.28526583E-02   2.25481181E-05
   8.02595448E-03   3.70523048E-05
   1.45071838E-03   8.05631644E-05
   4.20533568E-02   1.43296376E-04
  0.116347589       4.36392060E-04
   1.13803372E-02   9.85150575E-04
   7.25906566E-02   1.58306723E-03
   9.58180521E-03   2.22507375E-03
   1.70674622E-02   7.08043575E-03
  0.193531752       9.21712629E-03
   1.86388548E-02   2.76913997E-02
   1.28007960E-02   5.29564694E-02
  0.342719257       5.67667484E-02
 GA ERROR IS   1.04438532E-02
 ITERATION:           17           1
   7.97711387E-02   1.20655141E-05
   1.97937954E-02   2.68300973E-05
   1.69364631E-03   6.84727711E-05
   5.19084968E-02   8.81086962E-05
   6.48087822E-03   1.70169020E-04
   4.52749729E-02   2.78745167E-04
   6.95244521E-02   8.28825287E-04
   7.35638067E-02   1.49812340E-03
   8.55089352E-02   2.97645666E-03
   5.70633076E-02   4.58788732E-03
   1.59928445E-02   1.13699324E-02
  0.156652451       2.60965116E-02
   1.37651144E-02   4.43283468E-02
  0.261621296       5.67292534E-02
 GA ERROR IS   9.76927578E-03
 ITERATION:           17           2
   3.37431096E-02   1.39671638E-05
   4.00332548E-02   2.56048279E-05
   1.51624642E-02   6.70929439E-05
   7.23372474E-02   8.42809241E-05
   1.79774128E-03   2.27831886E-04
   1.03678741E-02   4.09373228E-04
   7.65522644E-02   6.70448586E-04
   8.55920017E-02   1.61589764E-03
   3.32078822E-02   3.29114753E-03
   8.23307782E-02   6.10486418E-03
   4.11540121E-02   9.22042597E-03
   9.60885063E-02   1.72447208E-02
  0.125721306       5.53800538E-02
  0.205095500       6.28975481E-02
 GA ERROR IS   1.31544881E-02
 ITERATION:           18           1
   8.12020525E-02   1.37000634E-05
   4.57550958E-02   1.99311744E-05
   4.21638461E-03   5.90413547E-05
   3.85516672E-03   9.32540934E-05
   2.27120612E-02   2.17682435E-04
  0.119812608       4.37608862E-04
   1.17342463E-02   8.85142363E-04
   3.94005999E-02   1.67332066E-03
   7.88206160E-02   3.41715710E-03
   2.72715501E-02   4.23172815E-03
  0.113994852       9.71751101E-03
   8.67404714E-02   2.03715060E-02
   3.32675464E-02   4.15450744E-02
  0.275063485       6.51839301E-02
 GA ERROR IS   1.00040138E-02
 ITERATION:           19           1
   7.18341768E-02   1.11706768E-05
   2.87523326E-02   3.57851095E-05
   2.13886481E-02   6.91561581E-05
   3.32639255E-02   1.24055499E-04
   3.65062132E-02   1.81336538E-04
   7.94016104E-03   4.77670488E-04
   5.81889860E-02   5.93605684E-04
   6.38502315E-02   1.06342637E-03
   6.27776310E-02   3.69909266E-03
   7.68054426E-02   5.56675857E-03
   6.76391721E-02   1.02821263E-02
   8.39949995E-02   1.66735984E-02
   4.13840823E-02   5.82831614E-02
  0.295841426       6.49959743E-02
 GA ERROR IS   9.29183513E-03
